,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
576,-3.169693,-4.520702826,-4.713616086,-11.30853192,-75.9338572,52.75160667,15.15627118,186.6656609,-484.1547197,2534.217582
577,0.188682706,-15.15730722,-5.422758647,-9.87999594,-76.0106683,52.46587884,13.69471532,186.4962401,-484.8009237,2534.856137
578,-1.631063908,-15.71434657,-2.197543959,-8.246933377,-75.44537116,52.18919802,12.20668118,186.285967,-485.4319742,2535.495387
579,-10.86470716,-5.099442649,4.160770402,-6.696052026,-74.19803812,51.91068518,10.69459205,186.0347544,-486.0478926,2536.135331
580,11.73548656,8.838888411,10.62075044,-5.495899727,-72.23910127,51.61919116,9.16090402,185.7425171,-486.6487023,2536.775966
581,-2.806351196,14.11660967,13.72259137,-4.868518791,-69.54817923,51.30371858,7.608096054,185.4091714,-487.2344281,2537.41729
582,-0.554208442,10.36399359,11.592149,-4.947940829,-66.11487942,50.95337862,6.038666123,185.0346346,-487.8050961,2538.059303
583,-5.430828611,4.3341982,4.933484425,-5.748744963,-61.9410778,50.55775168,4.455123372,184.6188251,-488.3607325,2538.702001
584,7.161493195,-2.417843841,-3.442310292,-7.200089127,-57.04390674,50.10698661,2.85998964,184.161661,-488.9013642,2539.345384
585,7.157403524,-11.20651896,-9.817280526,-9.170497477,-51.45603715,49.59163777,1.255800987,183.6630613,-489.4270178,2539.989448
586,-19.2851603,-15.34862434,-11.47466129,-11.48556362,-45.22311815,49.00261846,-0.354908259,183.1229447,-489.9377205,2540.634193
587,10.46730617,-7.123837279,-7.930317067,-13.94801096,-38.40399568,48.33113721,-1.969629877,182.5412301,-490.4334994,2541.279617
588,3.985533235,3.837034361,-1.233273207,-16.36142712,-31.06983972,47.56867959,-3.585878882,181.9178368,-490.9143818,2541.925717
589,-5.841822788,8.71088788,5.299464332,-18.55648514,-23.30260076,46.70696413,-5.201187873,181.2526839,-491.3803951,2542.572491
590,3.162043882,8.123238379,8.636677897,-20.37742057,-15.19349578,45.7379968,-6.813103462,180.5456907,-491.8315664,2543.219939
591,-4.309252955,5.672720046,7.361130436,-21.65482269,-6.841563682,44.65407467,-8.419195414,179.7967763,-492.267923,2543.868056
592,-2.200833432,3.849423529,2.315038269,-22.20522264,1.647759675,43.44768715,-10.01706292,179.00586,-492.6894922,2544.516843
593,6.20202923,-0.405642024,-4.015156002,-21.84565866,10.16432458,42.1115823,-11.60433457,178.172861,-493.0963012,2545.166295
594,3.156649961,-9.830494159,-8.641965626,-20.43406031,18.59399589,40.63880305,-13.17866269,177.2976985,-493.4883771,2545.816412
595,-12.01992435,-15.45762249,-9.530106151,-17.88996542,26.82097138,39.02263057,-14.73772002,176.3802917,-493.8657471,2546.467192
596,-2.516721306,-7.913292688,-6.514259151,-14.2026673,34.72884205,37.25655278,-16.2792073,175.4205598,-494.2284384,2547.118632
597,5.080031739,6.546736519,-1.459314345,-9.425835679,42.20205599,35.33451499,-17.80086233,174.4184221,-494.5764783,2547.770729
598,4.956520796,15.26109823,2.899617815,-3.691630649,49.12642594,33.25104087,-19.30046004,173.3737978,-494.9098938,2548.423483
599,-6.849503772,13.09543808,4.492683288,2.811638113,55.38966917,31.00110157,-20.77581107,172.2866061,-495.2287121,2549.076891
600,5.115501207,3.761536691,2.881228771,9.830467986,60.88099376,28.58028388,-22.22476811,171.1567661,-495.5329605,2549.73095
601,3.523819203,-7.424537951,-0.60583906,17.07596133,65.49353382,25.98509374,-23.64522166,169.9841972,-495.822666,2550.385659
602,-6.382549956,-12.66017875,-3.62117018,24.24677925,69.12690789,23.21332482,-25.03509191,168.7688186,-496.0978559,2551.041016
